W E1 E2
15891.7 0.000441134 -0.000140754
15896.7 0.000440408 -0.000138294
15901.7 0.000439698 -0.000135734
15906.7 0.000439 -0.000133071
15911.8 0.00043831 -0.000130302
15916.8 0.000437623 -0.000127424
15921.8 0.000436936 -0.000124433
15926.8 0.000436244 -0.000121326
15931.9 0.000435542 -0.0001181
15936.9 0.000434824 -0.000114751
15941.9 0.000434085 -0.000111278
15946.9 0.000433319 -0.000107676
15951.9 0.000432519 -0.000103942
15957 0.00043168 -0.000100075
15962 0.000430794 -9.60704e-05
15967 0.000429853 -9.19267e-05
15972 0.000428851 -8.76412e-05
15977 0.000427778 -8.32119e-05
15982.1 0.000426626 -7.86368e-05
15987.1 0.000425387 -7.39145e-05
15992.1 0.00042405 -6.90436e-05
15997.1 0.000422606 -6.40234e-05
16002.2 0.000421044 -5.88532e-05
16007.2 0.000419353 -5.35332e-05
16012.2 0.000417523 -4.80639e-05
16017.2 0.000415541 -4.24464e-05
16022.2 0.000413395 -3.66824e-05
16027.3 0.000411073 -3.07744e-05
16032.3 0.000408561 -2.47255e-05
16037.3 0.000405847 -1.854e-05
16042.3 0.000402916 -1.22226e-05
16047.3 0.000399754 -5.77927e-06
16052.4 0.000396348 7.82944e-07
16057.4 0.000392683 7.456e-06
16062.4 0.000388744 1.42306e-05
16067.4 0.000384518 2.10963e-05
16072.5 0.000379988 2.80411e-05
16077.5 0.000375142 3.50518e-05
16082.5 0.000369966 4.21138e-05
16087.5 0.000364445 4.92109e-05
16092.5 0.000358567 5.63254e-05
16097.6 0.00035232 6.3438e-05
16102.6 0.000345693 7.05281e-05
16107.6 0.000338676 7.75734e-05
16112.6 0.000331258 8.45499e-05
16117.6 0.000323435 9.14326e-05
16122.7 0.000315198 9.81948e-05
16127.7 0.000306546 0.000104809
16132.7 0.000297475 0.000111245
16137.7 0.000287986 0.000117474
16142.8 0.000278082 0.000123464
16147.8 0.000267769 0.000129185
16152.8 0.000257054 0.000134605
16157.8 0.000245948 0.000139692
16162.8 0.000234465 0.000144414
16167.9 0.000222623 0.00014874
16172.9 0.000210439 0.00015264
16177.9 0.000197938 0.000156085
16182.9 0.000185145 0.000159048
16187.9 0.000172088 0.000161502
16193 0.000158797 0.000163425
16198 0.000145306 0.000164796
16203 0.000131651 0.000165596
16208 0.000117868 0.000165811
16213.1 0.000103997 0.000165428
16218.1 9.00762e-05 0.00016444
16223.1 7.6147e-05 0.00016284
16228.1 6.22501e-05 0.000160629
16233.1 4.84264e-05 0.000157808
16238.2 3.47164e-05 0.000154383
16243.2 2.11595e-05 0.000150365
16248.2 7.79405e-06 0.000145765
16253.2 -5.3431e-06 0.000140601
16258.2 -1.82171e-05 0.000134891
16263.3 -3.07953e-05 0.000128657
16268.3 -4.30473e-05 0.000121924
16273.3 -5.49456e-05 0.000114717
16278.3 -6.64653e-05 0.000107066
16283.4 -7.75843e-05 9.89995e-05
16288.4 -8.82836e-05 9.05486e-05
16293.4 -9.85471e-05 8.17447e-05
16298.4 -0.000108362 7.26199e-05
16303.4 -0.000117717 6.32065e-05
16308.5 -0.000126606 5.35363e-05
16313.5 -0.000135023 4.3641e-05
16318.5 -0.000142967 3.35517e-05
16323.5 -0.000150437 2.32984e-05
16328.6 -0.000157436 1.29104e-05
16333.6 -0.000163967 2.41556e-06
16338.6 -0.000170038 -8.15945e-06
16343.6 -0.000175656 -1.87893e-05
16348.6 -0.000180829 -2.94503e-05
16353.7 -0.000185569 -4.012e-05
16358.7 -0.000189887 -5.07776e-05
16363.7 -0.000193795 -6.1404e-05
16368.7 -0.000197305 -7.19815e-05
16373.7 -0.000200432 -8.24938e-05
16378.8 -0.00020319 -9.29263e-05
16383.8 -0.000205592 -0.000103266
16388.8 -0.000207654 -0.0001135
16393.8 -0.000209389 -0.000123619
16398.9 -0.000210812 -0.000133612
16403.9 -0.000211937 -0.000143472
16408.9 -0.000212779 -0.000153192
16413.9 -0.000213351 -0.000162766
16418.9 -0.000213667 -0.000172188
16424 -0.00021374 -0.000181454
16429 -0.000213582 -0.000190561
16434 -0.000213207 -0.000199507
16439 -0.000212627 -0.000208288
16444 -0.000211852 -0.000216904
16449.1 -0.000210895 -0.000225354
16454.1 -0.000209765 -0.000233638
16459.1 -0.000208473 -0.000241756
16464.1 -0.000207028 -0.000249709
16469.2 -0.000205441 -0.000257496
16474.2 -0.00020372 -0.000265121
16479.2 -0.000201872 -0.000272583
16484.2 -0.000199907 -0.000279885
16489.2 -0.000197832 -0.00028703
16494.3 -0.000195654 -0.000294018
16499.3 -0.00019338 -0.000300852
16504.3 -0.000191016 -0.000307536
16509.3 -0.000188568 -0.000314071
16514.3 -0.000186042 -0.000320459
16519.4 -0.000183444 -0.000326705
16524.4 -0.000180779 -0.00033281
16529.4 -0.000178051 -0.000338777
16534.4 -0.000175264 -0.000344609
16539.5 -0.000172424 -0.000350308
16544.5 -0.000169534 -0.000355879
16549.5 -0.000166598 -0.000361323
16554.5 -0.00016362 -0.000366643
16559.5 -0.000160602 -0.000371842
16564.6 -0.000157548 -0.000376922
16569.6 -0.000154461 -0.000381888
16574.6 -0.000151343 -0.00038674
16579.6 -0.000148197 -0.000391482
16584.6 -0.000145025 -0.000396116
16589.7 -0.00014183 -0.000400645
16594.7 -0.000138614 -0.000405071
16599.7 -0.000135379 -0.000409396
16604.7 -0.000132126 -0.000413624
16609.8 -0.000128857 -0.000417756
16614.8 -0.000125575 -0.000421795
16619.8 -0.000122279 -0.000425742
16624.8 -0.000118972 -0.000429601
16629.8 -0.000115656 -0.000433372
16634.9 -0.00011233 -0.000437058
16639.9 -0.000108997 -0.000440662
16644.9 -0.000105657 -0.000444184
16649.9 -0.000102312 -0.000447627
16654.9 -9.89624e-05 -0.000450993
16660 -9.56088e-05 -0.000454283
16665 -9.22523e-05 -0.000457499
16670 -8.88935e-05 -0.000460642
16675 -8.55332e-05 -0.000463716
16680.1 -8.2172e-05 -0.00046672
16685.1 -7.88106e-05 -0.000469656
16690.1 -7.54494e-05 -0.000472526
16695.1 -7.2089e-05 -0.000475332
16700.1 -6.87299e-05 -0.000478074
16705.2 -6.53726e-05 -0.000480755
16710.2 -6.20174e-05 -0.000483374
16715.2 -5.86648e-05 -0.000485935
16720.2 -5.53151e-05 -0.000488437
16725.3 -5.19686e-05 -0.000490882
16730.3 -4.86258e-05 -0.000493272
16735.3 -4.52867e-05 -0.000495606
16740.3 -4.19519e-05 -0.000497887
16745.3 -3.86213e-05 -0.000500116
16750.4 -3.52954e-05 -0.000502293
16755.4 -3.19743e-05 -0.000504419
16760.4 -2.86583e-05 -0.000506496
16765.4 -2.53474e-05 -0.000508523
16770.4 -2.2042e-05 -0.000510504
16775.5 -1.8742e-05 -0.000512437
16780.5 -1.54478e-05 -0.000514324
16785.5 -1.21594e-05 -0.000516166
16790.5 -8.87688e-06 -0.000517963
16795.6 -5.60047e-06 -0.000519716
16800.6 -2.33023e-06 -0.000521427
16805.6 9.33733e-07 -0.000523095
16810.6 4.19133e-06 -0.000524722
16815.6 7.44247e-06 -0.000526308
16820.7 1.06871e-05 -0.000527854
16825.7 1.39251e-05 -0.00052936
16830.7 1.71564e-05 -0.000530827
16835.7 2.0381e-05 -0.000532256
16840.7 2.35987e-05 -0.000533648
16845.8 2.68097e-05 -0.000535002
16850.8 3.00137e-05 -0.000536319
16855.8 3.32107e-05 -0.000537601
16860.8 3.64008e-05 -0.000538847
16865.9 3.95838e-05 -0.000540058
16870.9 4.27597e-05 -0.000541234
16875.9 4.59285e-05 -0.000542376
16880.9 4.90902e-05 -0.000543485
16885.9 5.22446e-05 -0.000544561
16891 5.53919e-05 -0.000545604
16896 5.85318e-05 -0.000546615
16901 6.16645e-05 -0.000547594
16906 6.47899e-05 -0.000548542
16911 6.7908e-05 -0.000549458
16916.1 7.10187e-05 -0.000550344
16921.1 7.4122e-05 -0.0005512
16926.1 7.72179e-05 -0.000552026
16931.1 8.03064e-05 -0.000552823
16936.2 8.33874e-05 -0.000553591
16941.2 8.6461e-05 -0.000554329
16946.2 8.9527e-05 -0.00055504
16951.2 9.25856e-05 -0.000555722
16956.2 9.56366e-05 -0.000556377
16961.3 9.868e-05 -0.000557004
16966.3 0.000101716 -0.000557604
16971.3 0.000104744 -0.000558177
16976.3 0.000107765 -0.000558723
16981.3 0.000110778 -0.000559243
16986.4 0.000113783 -0.000559738
16991.4 0.000116781 -0.000560206
16996.4 0.00011977 -0.000560649
17001.4 0.000122753 -0.000561067
17006.5 0.000125727 -0.00056146
17011.5 0.000128694 -0.000561829
17016.5 0.000131652 -0.000562173
17021.5 0.000134603 -0.000562492
17026.5 0.000137547 -0.000562788
17031.6 0.000140482 -0.00056306
17036.6 0.000143409 -0.000563309
17041.6 0.000146329 -0.000563535
17046.6 0.00014924 -0.000563737
17051.6 0.000152144 -0.000563917
17056.7 0.000155039 -0.000564074
17061.7 0.000157927 -0.000564209
17066.7 0.000160806 -0.000564321
17071.7 0.000163678 -0.000564412
17076.8 0.000166541 -0.00056448
17081.8 0.000169396 -0.000564528
17086.8 0.000172243 -0.000564554
17091.8 0.000175082 -0.000564558
17096.8 0.000177913 -0.000564542
17101.9 0.000180735 -0.000564505
17106.9 0.00018355 -0.000564447
17111.9 0.000186355 -0.000564369
17116.9 0.000189153 -0.00056427
17122 0.000191942 -0.000564152
17127 0.000194723 -0.000564013
17132 0.000197495 -0.000563855
17137 0.000200259 -0.000563677
17142 0.000203015 -0.00056348
17147.1 0.000205762 -0.000563263
17152.1 0.0002085 -0.000563028
17157.1 0.00021123 -0.000562773
17162.1 0.000213951 -0.0005625
17167.1 0.000216664 -0.000562208
17172.2 0.000219368 -0.000561897
17177.2 0.000222063 -0.000561568
17182.2 0.00022475 -0.000561221
17187.2 0.000227428 -0.000560856
17192.3 0.000230097 -0.000560473
17197.3 0.000232757 -0.000560073
17202.3 0.000235409 -0.000559654
17207.3 0.000238051 -0.000559219
17212.3 0.000240685 -0.000558766
17217.4 0.000243309 -0.000558295
17222.4 0.000245925 -0.000557808
17227.4 0.000248532 -0.000557304
17232.4 0.000251129 -0.000556783
17237.4 0.000253718 -0.000556246
17242.5 0.000256297 -0.000555692
17247.5 0.000258868 -0.000555121
17252.5 0.000261429 -0.000554535
17257.5 0.000263981 -0.000553932
17262.6 0.000266523 -0.000553314
17267.6 0.000269057 -0.000552679
17272.6 0.000271581 -0.000552029
17277.6 0.000274095 -0.000551363
17282.6 0.000276601 -0.000550682
17287.7 0.000279097 -0.000549986
17292.7 0.000281583 -0.000549274
17297.7 0.00028406 -0.000548547
17302.7 0.000286528 -0.000547805
17307.7 0.000288986 -0.000547049
17312.8 0.000291435 -0.000546277
17317.8 0.000293873 -0.000545491
17322.8 0.000296303 -0.000544691
17327.8 0.000298722 -0.000543876
17332.9 0.000301132 -0.000543047
17337.9 0.000303532 -0.000542204
17342.9 0.000305923 -0.000541347
17347.9 0.000308304 -0.000540476
17352.9 0.000310675 -0.000539591
17358 0.000313036 -0.000538692
17363 0.000315387 -0.00053778
17368 0.000317728 -0.000536855
17373 0.000320059 -0.000535916
17378 0.000322381 -0.000534964
17383.1 0.000324692 -0.000533999
17388.1 0.000326994 -0.000533021
17393.1 0.000329285 -0.00053203
17398.1 0.000331566 -0.000531026
17403.2 0.000333838 -0.00053001
17408.2 0.000336099 -0.000528981
17413.2 0.00033835 -0.000527939
17418.2 0.000340591 -0.000526886
17423.2 0.000342821 -0.00052582
17428.3 0.000345042 -0.000524742
17433.3 0.000347252 -0.000523652
17438.3 0.000349451 -0.00052255
17443.3 0.000351641 -0.000521436
17448.4 0.00035382 -0.00052031
17453.4 0.000355989 -0.000519173
17458.4 0.000358148 -0.000518025
17463.4 0.000360296 -0.000516865
17468.4 0.000362433 -0.000515694
17473.5 0.000364561 -0.000514512
17478.5 0.000366678 -0.000513319
17483.5 0.000368784 -0.000512114
17488.5 0.00037088 -0.000510899
17493.5 0.000372965 -0.000509673
17498.6 0.00037504 -0.000508437
17503.6 0.000377104 -0.00050719
17508.6 0.000379157 -0.000505932
17513.6 0.0003812 -0.000504664
17518.7 0.000383233 -0.000503386
17523.7 0.000385254 -0.000502098
17528.7 0.000387265 -0.0005008
17533.7 0.000389266 -0.000499492
17538.7 0.000391255 -0.000498173
17543.8 0.000393234 -0.000496846
17548.8 0.000395202 -0.000495508
17553.8 0.00039716 -0.000494161
17558.8 0.000399107 -0.000492805
17563.8 0.000401043 -0.000491439
17568.9 0.000402968 -0.000490064
17573.9 0.000404882 -0.00048868
17578.9 0.000406785 -0.000487287
17583.9 0.000408678 -0.000485884
17589 0.00041056 -0.000484473
17594 0.000412431 -0.000483053
17599 0.000414291 -0.000481625
17604 0.00041614 -0.000480188
17609 0.000417978 -0.000478742
17614.1 0.000419806 -0.000477288
17619.1 0.000421622 -0.000475826
17624.1 0.000423428 -0.000474355
17629.1 0.000425222 -0.000472877
17634.1 0.000427006 -0.00047139
17639.2 0.000428778 -0.000469895
17644.2 0.00043054 -0.000468393
17649.2 0.000432291 -0.000466883
17654.2 0.00043403 -0.000465365
17659.3 0.000435759 -0.00046384
17664.3 0.000437477 -0.000462307
17669.3 0.000439184 -0.000460767
17674.3 0.000440879 -0.000459219
17679.3 0.000442564 -0.000457665
17684.4 0.000444238 -0.000456103
17689.4 0.000445901 -0.000454534
17694.4 0.000447552 -0.000452959
17699.4 0.000449193 -0.000451376
17704.4 0.000450822 -0.000449787
17709.5 0.000452441 -0.000448191
17714.5 0.000454049 -0.000446588
17719.5 0.000455645 -0.000444979
17724.5 0.00045723 -0.000443364
17729.6 0.000458805 -0.000441742
17734.6 0.000460368 -0.000440114
17739.6 0.000461921 -0.00043848
17744.6 0.000463462 -0.00043684
17749.6 0.000464992 -0.000435194
17754.7 0.000466511 -0.000433542
17759.7 0.00046802 -0.000431884
17764.7 0.000469517 -0.000430221
17769.7 0.000471003 -0.000428552
17774.7 0.000472478 -0.000426877
17779.8 0.000473942 -0.000425197
17784.8 0.000475395 -0.000423512
17789.8 0.000476837 -0.000421821
17794.8 0.000478268 -0.000420125
17799.9 0.000479688 -0.000418424
17804.9 0.000481097 -0.000416718
17809.9 0.000482495 -0.000415007
17814.9 0.000483882 -0.000413291
17819.9 0.000485258 -0.00041157
17825 0.000486623 -0.000409844
17830 0.000487977 -0.000408114
17835 0.00048932 -0.000406379
17840 0.000490652 -0.00040464
17845.1 0.000491974 -0.000402897
17850.1 0.000493284 -0.000401149
17855.1 0.000494583 -0.000399397
17860.1 0.000495872 -0.00039764
17865.1 0.000497149 -0.00039588
17870.2 0.000498416 -0.000394115
17875.2 0.000499672 -0.000392347
17880.2 0.000500917 -0.000390575
17885.2 0.000502151 -0.000388799
17890.2 0.000503374 -0.000387019
17895.3 0.000504586 -0.000385236
17900.3 0.000505788 -0.000383449
17905.3 0.000506979 -0.000381658
17910.3 0.000508159 -0.000379865
17915.4 0.000509328 -0.000378068
17920.4 0.000510486 -0.000376267
17925.4 0.000511634 -0.000374464
17930.4 0.000512771 -0.000372657
17935.4 0.000513897 -0.000370847
17940.5 0.000515013 -0.000369035
17945.5 0.000516117 -0.000367219
17950.5 0.000517212 -0.000365401
17955.5 0.000518295 -0.000363579
17960.5 0.000519368 -0.000361756
17965.6 0.00052043 -0.000359929
17970.6 0.000521482 -0.0003581
17975.6 0.000522523 -0.000356269
17980.6 0.000523553 -0.000354435
17985.7 0.000524573 -0.000352599
17990.7 0.000525583 -0.00035076
17995.7 0.000526582 -0.00034892
18000.7 0.00052757 -0.000347077
18005.7 0.000528548 -0.000345232
18010.8 0.000529516 -0.000343385
18015.8 0.000530473 -0.000341536
18020.8 0.000531419 -0.000339686
18025.8 0.000532356 -0.000337833
18030.8 0.000533282 -0.000335979
18035.9 0.000534197 -0.000334123
18040.9 0.000535103 -0.000332266
18045.9 0.000535998 -0.000330407
18050.9 0.000536882 -0.000328546
18056 0.000537757 -0.000326685
18061 0.000538621 -0.000324821
18066 0.000539475 -0.000322957
18071 0.000540319 -0.000321091
18076 0.000541153 -0.000319224
18081.1 0.000541977 -0.000317356
18086.1 0.00054279 -0.000315487
18091.1 0.000543594 -0.000313617
18096.1 0.000544387 -0.000311747
18101.1 0.00054517 -0.000309875
18106.2 0.000545944 -0.000308002
18111.2 0.000546707 -0.000306129
18116.2 0.00054746 -0.000304255
18121.2 0.000548204 -0.00030238
18126.3 0.000548938 -0.000300505
18131.3 0.000549661 -0.00029863
18136.3 0.000550375 -0.000296754
18141.3 0.000551079 -0.000294877
18146.3 0.000551774 -0.000293
18151.4 0.000552458 -0.000291123
18156.4 0.000553133 -0.000289246
18161.4 0.000553798 -0.000287368
18166.4 0.000554453 -0.000285491
18171.4 0.000555099 -0.000283613
18176.5 0.000555735 -0.000281736
18181.5 0.000556362 -0.000279858
18186.5 0.000556979 -0.000277981
18191.5 0.000557587 -0.000276103
18196.6 0.000558185 -0.000274226
18201.6 0.000558773 -0.000272349
18206.6 0.000559352 -0.000270473
18211.6 0.000559922 -0.000268597
18216.6 0.000560482 -0.000266721
18221.7 0.000561033 -0.000264846
18226.7 0.000561575 -0.000262971
18231.7 0.000562107 -0.000261097
18236.7 0.00056263 -0.000259223
18241.8 0.000563144 -0.00025735
18246.8 0.000563649 -0.000255478
18251.8 0.000564144 -0.000253607
18256.8 0.000564631 -0.000251736
18261.8 0.000565108 -0.000249866
18266.9 0.000565576 -0.000247998
18271.9 0.000566036 -0.00024613
18276.9 0.000566486 -0.000244263
18281.9 0.000566927 -0.000242397
18286.9 0.000567359 -0.000240532
18292 0.000567783 -0.000238669
18297 0.000568197 -0.000236806
18302 0.000568603 -0.000234945
18307 0.000569 -0.000233085
18312.1 0.000569388 -0.000231227
18317.1 0.000569767 -0.00022937
18322.1 0.000570138 -0.000227514
18327.1 0.0005705 -0.00022566
18332.1 0.000570854 -0.000223807
18337.2 0.000571198 -0.000221955
18342.2 0.000571535 -0.000220106
18347.2 0.000571862 -0.000218258
18352.2 0.000572182 -0.000216411
18357.2 0.000572492 -0.000214566
18362.3 0.000572795 -0.000212723
18367.3 0.000573089 -0.000210882
18372.3 0.000573374 -0.000209043
18377.3 0.000573651 -0.000207205
18382.4 0.00057392 -0.000205369
18387.4 0.000574181 -0.000203536
18392.4 0.000574433 -0.000201704
18397.4 0.000574678 -0.000199874
18402.4 0.000574914 -0.000198046
18407.5 0.000575142 -0.000196221
18412.5 0.000575362 -0.000194397
18417.5 0.000575574 -0.000192576
18422.5 0.000575778 -0.000190757
18427.5 0.000575974 -0.00018894
18432.6 0.000576162 -0.000187125
18437.6 0.000576342 -0.000185313
18442.6 0.000576514 -0.000183503
18447.6 0.000576678 -0.000181695
18452.7 0.000576835 -0.00017989
18457.7 0.000576984 -0.000178087
18462.7 0.000577125 -0.000176286
18467.7 0.000577258 -0.000174489
18472.7 0.000577384 -0.000172693
18477.8 0.000577502 -0.000170901
18482.8 0.000577613 -0.00016911
18487.8 0.000577716 -0.000167323
18492.8 0.000577811 -0.000165538
18497.8 0.000577899 -0.000163756
18502.9 0.00057798 -0.000161976
18507.9 0.000578053 -0.0001602
18512.9 0.000578119 -0.000158426
18517.9 0.000578177 -0.000156655
18523 0.000578229 -0.000154886
18528 0.000578273 -0.000153121
18533 0.000578309 -0.000151358
18538 0.000578339 -0.000149599
18543 0.000578362 -0.000147842
18548.1 0.000578377 -0.000146089
18553.1 0.000578385 -0.000144338
18558.1 0.000578386 -0.00014259
18563.1 0.000578381 -0.000140846
18568.1 0.000578368 -0.000139105
18573.2 0.000578348 -0.000137366
18578.2 0.000578322 -0.000135631
18583.2 0.000578288 -0.000133899
18588.2 0.000578248 -0.00013217
18593.3 0.000578201 -0.000130445
18598.3 0.000578147 -0.000128722
18603.3 0.000578087 -0.000127003
18608.3 0.00057802 -0.000125287
18613.3 0.000577946 -0.000123575
18618.4 0.000577866 -0.000121866
18623.4 0.000577779 -0.00012016
18628.4 0.000577685 -0.000118458
18633.4 0.000577585 -0.000116759
18638.5 0.000577479 -0.000115063
18643.5 0.000577366 -0.000113371
18648.5 0.000577247 -0.000111682
18653.5 0.000577122 -0.000109997
18658.5 0.00057699 -0.000108315
18663.6 0.000576852 -0.000106637
18668.6 0.000576707 -0.000104963
18673.6 0.000576557 -0.000103292
18678.6 0.0005764 -0.000101624
18683.6 0.000576237 -9.99606e-05
18688.7 0.000576068 -9.83004e-05
18693.7 0.000575893 -9.66439e-05
18698.7 0.000575712 -9.4991e-05
18703.7 0.000575525 -9.33419e-05
18708.8 0.000575332 -9.16964e-05
18713.8 0.000575134 -9.00547e-05
18718.8 0.000574929 -8.84167e-05
18723.8 0.000574718 -8.67825e-05
18728.8 0.000574502 -8.51521e-05
18733.9 0.00057428 -8.35254e-05
18738.9 0.000574052 -8.19026e-05
18743.9 0.000573818 -8.02835e-05
18748.9 0.000573579 -7.86683e-05
18753.9 0.000573334 -7.7057e-05
18759 0.000573084 -7.54496e-05
18764 0.000572828 -7.3846e-05
18769 0.000572566 -7.22463e-05
18774 0.000572299 -7.06506e-05
18779.1 0.000572026 -6.90588e-05
18784.1 0.000571749 -6.74709e-05
18789.1 0.000571465 -6.5887e-05
18794.1 0.000571177 -6.4307e-05
18799.1 0.000570883 -6.27311e-05
18804.2 0.000570583 -6.11591e-05
18809.2 0.000570279 -5.95912e-05
18814.2 0.000569969 -5.80273e-05
18819.2 0.000569654 -5.64674e-05
18824.2 0.000569334 -5.49116e-05
18829.3 0.000569009 -5.33598e-05
18834.3 0.000568679 -5.18121e-05
18839.3 0.000568344 -5.02685e-05
18844.3 0.000568003 -4.8729e-05
18849.4 0.000567658 -4.71936e-05
18854.4 0.000567308 -4.56624e-05
18859.4 0.000566953 -4.41352e-05
18864.4 0.000566593 -4.26122e-05
18869.4 0.000566228 -4.10934e-05
18874.5 0.000565859 -3.95787e-05
18879.5 0.000565484 -3.80681e-05
18884.5 0.000565105 -3.65618e-05
18889.5 0.000564722 -3.50596e-05
18894.5 0.000564333 -3.35617e-05
18899.6 0.00056394 -3.20679e-05
18904.6 0.000563542 -3.05784e-05
18909.6 0.00056314 -2.90931e-05
18914.6 0.000562733 -2.7612e-05
18919.7 0.000562322 -2.61352e-05
18924.7 0.000561906 -2.46626e-05
18929.7 0.000561486 -2.31943e-05
18934.7 0.000561062 -2.17302e-05
18939.7 0.000560633 -2.02704e-05
18944.8 0.000560199 -1.88149e-05
18949.8 0.000559762 -1.73637e-05
18954.8 0.00055932 -1.59167e-05
18959.8 0.000558874 -1.44741e-05
18964.8 0.000558423 -1.30358e-05
18969.9 0.000557969 -1.16017e-05
18974.9 0.00055751 -1.0172e-05
18979.9 0.000557047 -8.74665e-06
18984.9 0.00055658 -7.32559e-06
18990 0.000556109 -5.90886e-06
18995 0.000555634 -4.49648e-06
19000 0.000555155 -3.08843e-06
