W N1
14727.9 -0.00122091
14735.5 -0.000968187
14743.2 -0.000720381
14750.8 -0.000476847
14758.5 -0.000238205
14766.1 -7.35823e-06
14773.8 0.000212149
14781.4 0.000430007
14789.1 0.000643643
14796.7 0.000851796
14804.4 0.00105263
14812 0.00123076
14819.7 0.00139043
14827.3 0.00154998
14835 0.0017078
14842.6 0.00186443
14850.3 0.00202342
14857.9 0.00220186
14865.6 0.00235701
14873.2 0.00249468
14880.9 0.00261768
14888.5 0.00272626
14896.2 0.00281807
14903.8 0.00289106
14911.5 0.00296459
14919.1 0.00303234
14926.8 0.00309336
14934.4 0.00314758
14942.1 0.00319537
14949.7 0.00324227
14957.4 0.0032833
14965 0.00331908
14972.7 0.00335066
14980.3 0.00337979
14988 0.00341583
14995.6 0.00345547
15003.3 0.0034832
15010.9 0.00350306
15018.6 0.00351642
15026.2 0.00352416
15033.9 0.00352665
15041.5 0.0035223
15049.2 0.00351332
15056.8 0.0035
15064.5 0.00348229
15072.1 0.00345936
15079.8 0.00342539
15087.4 0.00339387
15095.1 0.00336474
15102.7 0.00333632
15110.4 0.00330811
15118 0.0032798
15125.7 0.0032494
15133.3 0.00321776
15141 0.00318714
15148.6 0.00315757
15156.3 0.00312949
15163.9 0.00310417
15171.6 0.00308797
15179.2 0.00306436
15186.9 0.00303518
15194.5 0.00300201
15202.2 0.00296488
15209.8 0.00292263
15217.5 0.00286746
15225.1 0.00281526
15232.8 0.00276658
15240.4 0.00271934
15248.1 0.00267285
15255.7 0.00262667
15263.4 0.00257972
15271 0.00253342
15278.7 0.00248835
15286.3 0.00244442
15294 0.00240197
15301.6 0.00236191
15309.3 0.00233009
15316.9 0.00229676
15324.6 0.00225842
15332.2 0.00221733
15339.9 0.00217406
15347.5 0.00212865
15355.2 0.00207959
15362.8 0.00202983
15370.5 0.00198136
15378.1 0.00193302
15385.8 0.00188452
15393.4 0.00183559
15401.1 0.00178533
15408.7 0.00173325
15416.4 0.00168436
15424 0.00163712
15431.7 0.00159136
15439.3 0.00154721
15447 0.00150532
15454.6 0.00146769
15462.3 0.00142799
15469.9 0.00138775
15477.6 0.00134748
15485.2 0.0013074
15492.9 0.00126759
15500.5 0.0012278
15508.2 0.00118873
15515.8 0.00115046
15523.5 0.00111289
15531.1 0.00107592
15538.8 0.00103932
15546.4 0.00100166
15554.1 0.000965708
15561.7 0.000932449
15569.4 0.000901228
15577 0.000871983
15584.7 0.000844862
15592.3 0.000820521
15600 0.000799585
15607.7 0.000777632
15615.3 0.000756095
15623 0.000735181
15630.6 0.000714805
15638.3 0.000694451
15645.9 0.000671305
15653.6 0.000652337
15661.2 0.000636744
15668.9 0.00062374
15676.5 0.000613005
15684.2 0.000604271
15691.8 0.000596734
15699.5 0.00059181
15707.1 0.000590429
15714.8 0.000591867
15722.4 0.000595925
15730.1 0.000602416
15737.7 0.000610923
15745.4 0.000619278
15753 0.000631836
15760.7 0.000648392
15768.3 0.000668828
15776 0.000693478
15783.6 0.000723385
15791.3 0.00076507
15798.9 0.000809375
15806.6 0.000847845
15814.2 0.000884568
15821.9 0.000920475
15829.5 0.000955994
15837.2 0.000991593
15844.8 0.0010279
15852.5 0.00106015
