W N1
19138.2 0.000444156
19148.1 0.000442469
19158 0.000440777
19168 0.000439076
19177.9 0.000437356
19187.8 0.000435606
19197.7 0.000433889
19207.7 0.000432187
19217.6 0.000430497
19227.5 0.000428819
19237.4 0.000427156
19247.3 0.000425517
19257.3 0.00042395
19267.2 0.000422344
19277.1 0.000420709
19287 0.000419053
19297 0.000417378
19306.9 0.000415681
19316.8 0.000413953
19326.7 0.000412148
19336.6 0.000410279
19346.6 0.000408509
19356.5 0.000406782
19366.4 0.000405087
19376.3 0.000403422
19386.3 0.00040179
19396.2 0.0004002
19406.1 0.000398716
19416 0.00039719
19425.9 0.000395633
19435.9 0.000394061
19445.8 0.000392477
19455.7 0.000390883
19465.6 0.000389275
19475.5 0.000387638
19485.5 0.000385954
19495.4 0.000384327
19505.3 0.000382726
19515.2 0.000381144
19525.2 0.000379579
19535.1 0.000378032
19545 0.000376504
19554.9 0.000375015
19564.8 0.000373531
19574.8 0.000372039
19584.7 0.000370547
19594.6 0.000369059
19604.5 0.000367574
19614.5 0.000366093
19624.4 0.000364617
19634.3 0.00036314
19644.2 0.000361673
19654.1 0.000360216
19664.1 0.000358766
19674 0.000357324
19683.9 0.000355889
19693.8 0.000354458
19703.8 0.000353027
19713.7 0.000351584
19723.6 0.000350174
19733.5 0.000348785
19743.4 0.000347416
19753.4 0.000346064
19763.3 0.000344731
19773.2 0.000343419
19783.1 0.000342131
19793.1 0.000340872
19803 0.000339623
19812.9 0.000338392
19822.8 0.000337186
19832.7 0.000336012
19842.7 0.00033488
19852.6 0.000333814
19862.5 0.0003329
19872.4 0.00033216
19882.4 0.000331164
19892.3 0.000330066
19902.2 0.000328893
19912.1 0.000327654
19922 0.000326349
19932 0.000324964
19941.9 0.000323432
19951.8 0.000321769
19961.7 0.000320287
19971.7 0.000318861
19981.6 0.000317471
19991.5 0.000316105
20001.4 0.000314759
20011.3 0.00031343
20021.3 0.000312114
20031.2 0.00031081
20041.1 0.000309517
20051 0.000308235
20060.9 0.000306963
20070.9 0.000305699
20080.8 0.000304444
20090.7 0.000303197
20100.6 0.000301959
20110.6 0.000300728
20120.5 0.000299505
20130.4 0.000298289
20140.3 0.00029708
20150.2 0.000295878
20160.2 0.000294683
20170.1 0.000293496
20180 0.000292314
20189.9 0.00029114
20199.9 0.000289972
20209.8 0.000288811
20219.7 0.000287656
20229.6 0.000286507
20239.5 0.000285365
20249.5 0.000284229
20259.4 0.0002831
20269.3 0.000281976
20279.2 0.000280859
20289.2 0.000279748
20299.1 0.000278643
20309 0.000277544
20318.9 0.000276451
20328.8 0.000275364
20338.8 0.000274282
20348.7 0.000273207
20358.6 0.000272138
20368.5 0.000271074
20378.5 0.000270016
20388.4 0.000268964
20398.3 0.000267917
20408.2 0.000266876
20418.1 0.000265841
20428.1 0.000264812
20438 0.000263788
20447.9 0.000262769
20457.8 0.000261756
20467.8 0.000260749
20477.7 0.000259747
20487.6 0.00025875
20497.5 0.000257759
20507.4 0.000256773
20517.4 0.000255793
20527.3 0.000254817
20537.2 0.000253848
20547.1 0.000252883
20557.1 0.000251923
20567 0.000250969
20576.9 0.00025002
20586.8 0.000249076
20596.7 0.000248137
20606.7 0.000247203
20616.6 0.000246274
20626.5 0.000245351
20636.4 0.000244432
20646.4 0.000243518
20656.3 0.000242609
20666.2 0.000241705
20676.1 0.000240806
20686 0.000239911
20696 0.000239022
20705.9 0.000238137
20715.8 0.000237257
20725.7 0.000236382
20735.6 0.000235511
20745.6 0.000234645
20755.5 0.000233784
20765.4 0.000232927
20775.3 0.000232075
20785.3 0.000231228
20795.2 0.000230385
20805.1 0.000229546
20815 0.000228712
20824.9 0.000227883
20834.9 0.000227058
20844.8 0.000226237
20854.7 0.00022542
20864.6 0.000224608
20874.6 0.000223801
20884.5 0.000222997
20894.4 0.000222198
20904.3 0.000221403
20914.2 0.000220613
20924.2 0.000219826
20934.1 0.000219044
20944 0.000218266
20953.9 0.000217491
20963.9 0.000216721
20973.8 0.000215955
20983.7 0.000215193
20993.6 0.000214436
21003.5 0.000213682
21013.5 0.000212932
21023.4 0.000212186
21033.3 0.000211443
21043.2 0.000210705
21053.2 0.000209971
21063.1 0.00020924
21073 0.000208513
21082.9 0.00020779
21092.8 0.000207071
21102.8 0.000206356
21112.7 0.000205644
21122.6 0.000204936
21132.5 0.000204232
21142.5 0.000203531
21152.4 0.000202834
21162.3 0.00020214
21172.2 0.00020145
21182.1 0.000200764
21192.1 0.000200081
21202 0.000199402
21211.9 0.000198726
21221.8 0.000198054
21231.8 0.000197385
21241.7 0.000196719
21251.6 0.000196057
21261.5 0.000195398
21271.4 0.000194743
21281.4 0.000194091
21291.3 0.000193442
21301.2 0.000192797
21311.1 0.000192155
21321 0.000191516
21331 0.00019088
21340.9 0.000190248
21350.8 0.000189618
21360.7 0.000188992
21370.7 0.000188369
21380.6 0.000187749
21390.5 0.000187133
21400.4 0.000186519
21410.3 0.000185909
21420.3 0.000185301
21430.2 0.000184697
21440.1 0.000184095
21450 0.000183497
21460 0.000182901
21469.9 0.000182309
21479.8 0.000181719
21489.7 0.000181133
21499.6 0.000180549
21509.6 0.000179968
21519.5 0.00017939
21529.4 0.000178815
21539.3 0.000178243
21549.3 0.000177673
21559.2 0.000177107
21569.1 0.000176543
21579 0.000175982
21588.9 0.000175423
21598.9 0.000174867
21608.8 0.000174314
21618.7 0.000173764
21628.6 0.000173217
21638.6 0.000172672
21648.5 0.000172129
21658.4 0.00017159
21668.3 0.000171052
21678.2 0.000170518
21688.2 0.000169986
21698.1 0.000169457
21708 0.00016893
21717.9 0.000168406
21727.9 0.000167884
21737.8 0.000167364
21747.7 0.000166848
21757.6 0.000166333
21767.5 0.000165821
21777.5 0.000165312
21787.4 0.000164805
21797.3 0.0001643
21807.2 0.000163798
21817.2 0.000163298
21827.1 0.000162801
21837 0.000162306
21846.9 0.000161813
21856.8 0.000161322
21866.8 0.000160834
21876.7 0.000160348
21886.6 0.000159864
21896.5 0.000159383
21906.4 0.000158904
21916.4 0.000158427
21926.3 0.000157952
21936.2 0.00015748
21946.1 0.00015701
21956.1 0.000156541
21966 0.000156075
21975.9 0.000155612
21985.8 0.00015515
21995.7 0.000154691
22005.7 0.000154233
22015.6 0.000153778
22025.5 0.000153325
22035.4 0.000152873
22045.4 0.000152424
22055.3 0.000151977
22065.2 0.000151532
22075.1 0.000151089
22085 0.000150648
22095 0.000150209
22104.9 0.000149772
22114.8 0.000149337
22124.7 0.000148904
22134.7 0.000148473
22144.6 0.000148044
22154.5 0.000147617
22164.4 0.000147192
22174.3 0.000146768
22184.3 0.000146347
22194.2 0.000145927
22204.1 0.00014551
22214 0.000145094
22224 0.00014468
22233.9 0.000144267
22243.8 0.000143857
22253.7 0.000143449
22263.6 0.000143042
22273.6 0.000142637
22283.5 0.000142234
22293.4 0.000141833
22303.3 0.000141433
22313.3 0.000141035
22323.2 0.000140639
22333.1 0.000140245
22343 0.000139852
22352.9 0.000139461
22362.9 0.000139072
22372.8 0.000138684
22382.7 0.000138299
22392.6 0.000137914
